,Open,High,Low,Close,Volume
2024-07-24 08:45:00,146107482.70532328,146741982.16977063,145995006.94676208,146514891.34643406,700.9792477464254
2024-07-24 09:00:00,146733081.2782809,147486672.50042158,146592384.0586427,147406282.70524517,445.47825322360495
2024-07-24 09:15:00,147918700.8411133,148131287.52214697,147599260.55712464,147701958.45122284,277.21830072219797
2024-07-24 09:30:00,147689583.32495955,147794090.72011092,146587992.17336318,147239960.8027409,1008.1840763810983
2024-07-24 09:45:00,147389367.1626417,148214545.11258006,147339879.19872886,148019600.5941372,456.1566302968005
2024-07-24 10:00:00,148527300.9056155,148852275.0393348,148382926.78915447,148631476.89350328,759.0486722365437
2024-07-24 10:15:00,148592805.1932186,148748422.32120013,148335096.78611365,148366897.16775703,718.552383826637
2024-07-24 10:30:00,149378559.6404171,150774272.79529616,149211403.97071904,150630098.91168362,1041.6165238097428
2024-07-24 10:45:00,150774450.56754646,150996729.19801795,150488486.30020717,150845267.35782108,939.5733412437464
2024-07-24 11:00:00,151086391.12815508,151985111.71083507,150950993.28167278,151506814.42715788,1048.8294756481407
2024-07-24 11:15:00,152553739.0341852,152721649.1149492,151065319.48708692,151205808.1311566,761.6717068524747
2024-07-24 11:30:00,151588014.48940748,151759580.1017165,151011738.68911684,151282253.44703126,1025.3023384782882
2024-07-24 11:45:00,150933657.44901618,151616964.26752016,150843498.94362587,150917304.7402764,653.353676493503
2024-07-24 12:00:00,150929063.1527249,150967457.59566176,150148848.40764648,150277176.68093845,583.9416695021995
2024-07-24 12:15:00,150644155.94418377,150776781.60179514,149266686.29776868,149463272.14482,897.419181942109
2024-07-24 12:30:00,150355792.574778,150854504.56293434,150189708.2270441,150781908.41130224,554.4408037475613
2024-07-24 12:45:00,150031291.0616028,150220663.48568055,149640195.0726948,149650757.15642452,528.3549700695079
2024-07-24 13:00:00,148879052.00565344,149312385.06297353,148836363.04908875,149174600.26564118,566.0261756911995
2024-07-24 13:15:00,149228217.88296646,149277588.58862063,148231533.84757903,148240128.65739334,492.4586187651432
2024-07-24 13:30:00,148535186.76046386,148771030.1957919,147109590.4193138,147364925.85744706,973.9209091199376
2024-07-24 13:45:00,148100709.74054575,148384114.749891,147130833.60806507,147351586.7135028,827.4832809529241
2024-07-24 14:00:00,148005009.75838768,148145580.1806584,147376958.46716794,147457180.3175677,858.1350750319139
2024-07-24 14:15:00,147024852.90292132,147747377.3724631,146817126.94837847,147728562.1492355,1037.509396982446
2024-07-24 14:30:00,147545495.62502134,148438401.6925925,147525588.01182216,147935466.0048683,668.4553978022104
2024-07-24 14:45:00,147816355.5532557,148007601.58685014,147659504.30204836,147948973.70779118,413.04738424292395
2024-07-24 15:00:00,147230886.8665994,148241021.91517615,147119039.64837733,148165653.9798939,656.0226139805425
2024-07-24 15:15:00,148335136.25285316,149328299.33297563,147911376.73092055,148993121.3413973,775.2179363817929
2024-07-24 15:30:00,149346695.1253104,149692741.5114719,149148982.62097198,149184024.68560925,866.7761883220779
2024-07-24 15:45:00,149457206.00636005,149505230.98591265,148820291.76780617,149187562.2724423,611.1690191130006
2024-07-24 16:00:00,149214120.9458948,149389605.10328543,148514831.95077455,148565691.0919701,752.7708807673629
2024-07-24 16:15:00,148301758.89532372,148843481.8910038,148072864.435159,148700322.12990904,486.0918912869663
2024-07-24 16:30:00,148968481.15961727,149059496.93202236,148260365.94406554,148875048.92718267,433.6135743649821
2024-07-24 16:45:00,148895355.04749373,148993441.07201028,148342406.27867025,148524498.57065904,619.8700294060072
2024-07-24 17:00:00,148543186.53213808,149139565.1964752,148341198.20869893,148986010.6919728,443.2701803464076
2024-07-24 17:15:00,148664333.7056481,148799587.2846281,148067573.65310237,148300514.6066237,1031.720290940627
2024-07-24 17:30:00,147943128.65505582,148147744.75470105,146820145.96318573,146849949.20825177,624.6158621749552
2024-07-24 17:45:00,147223297.3701575,147373738.54333514,146864167.5054712,147278255.19427553,884.9236073516315
2024-07-24 18:00:00,147968019.2380619,148700699.95780057,147878901.13748157,148289560.88859817,888.9931125691767
2024-07-24 18:15:00,147485699.07463354,147641030.26026544,146857730.9121111,146946250.56889164,972.8620499247365
2024-07-24 18:30:00,146708225.97107485,147761762.76584163,146557844.87840515,146765261.08059824,1129.1998422908716
2024-07-24 18:45:00,146811552.14189833,147164686.46199068,146505115.5880286,146909662.10429904,923.1149416001196
2024-07-24 19:00:00,146054311.48804325,146131074.4562054,145272907.9861599,145616622.5795122,1144.545697708143
2024-07-24 19:15:00,146019857.57565385,146202341.40503302,145681629.81132284,145937529.15686512,1223.1188620919804
2024-07-24 19:30:00,145297761.73248637,146492206.18108693,145258466.1120487,146110749.13873264,868.7130213298428
2024-07-24 19:45:00,145701936.6777184,146004430.67251348,145365222.53046572,145540311.80088967,581.6494608764574
2024-07-24 20:00:00,145603103.30900928,145609582.88658285,144651664.597112,144671813.3175156,620.7203558702344
2024-07-24 20:15:00,144165728.1295508,144365200.40478998,143304036.70764977,143468148.23884302,686.1491990452129
2024-07-24 20:30:00,143291055.0112941,143607054.20710465,143122517.78232095,143424933.93216422,599.7550812274612
2024-07-24 20:45:00,143308918.2183788,143315505.69362232,141891850.0719386,141918957.3712591,952.4608199925167
2024-07-24 21:00:00,142073169.76625225,142215539.68570292,141778330.38104922,142026978.34836152,893.3702689820414
2024-07-24 21:15:00,141928651.6916154,142643272.44864157,141892564.1812845,142384243.15486687,1277.2051185635628
2024-07-24 21:30:00,142252628.04456657,142677879.72516155,141817158.97851256,141924877.7544656,446.3096130235308
2024-07-24 21:45:00,141820533.38257068,141940464.15610078,141709151.32994393,141850272.74374372,286.1039170768923
2024-07-24 22:00:00,141795629.9659293,141869566.5096153,141240338.19621092,141323818.33324486,990.1728209251487
2024-07-24 22:15:00,140373372.83800367,140390668.21061584,139729956.5157641,139732671.23850125,966.4830662273785
2024-07-24 22:30:00,140243543.20448568,140809266.76419452,140207817.3620217,140611911.96839112,366.6048184137103
2024-07-24 22:45:00,140018069.59933156,140281735.37875134,139686621.8639709,139772378.70392936,972.6452568338515
2024-07-24 23:00:00,139449447.23662806,139633201.0327918,138371409.05044463,138457952.5932281,833.7604066656497
2024-07-24 23:15:00,138123100.42908475,138865778.72068426,138004421.34137845,138856584.0478849,820.3951422636242
2024-07-24 23:30:00,139716251.61325675,139792165.3536005,139277453.23554596,139342073.30888224,967.4168264634945
2024-07-24 23:45:00,139776583.60413957,139989502.28929493,139056002.1527139,139743820.9710878,1037.469422187293
2024-07-25 00:00:00,139683523.97231415,139901971.18093786,139113820.2180437,139456437.62746596,952.2256311056944
2024-07-25 00:15:00,139248444.0070511,140361289.84157634,139069306.9749406,140208913.2022971,799.9156463277733
2024-07-25 00:30:00,139948157.78322294,140137558.41507754,139434131.05677733,139632113.0076036,936.5775927505294
2024-07-25 00:45:00,139654586.06172583,140084693.73081076,139586201.2262752,139748863.60983732,1026.6908421583346
2024-07-25 01:00:00,139478288.4872089,139772344.6255325,139348263.62780806,139575158.57168627,422.055858944698
2024-07-25 01:15:00,139736821.56739062,140334875.85555425,139647160.7507686,140326140.75332943,742.1980507451162
2024-07-25 01:30:00,139578096.53480822,139832645.9782878,139142426.6930802,139519974.19400564,1092.9026404831275
2024-07-25 01:45:00,139730793.07425722,140488265.1595513,139642936.69450673,140278504.23581144,977.6039197978569
2024-07-25 02:00:00,139067525.86181432,139175307.6791069,138748714.45239276,138884317.08825472,866.9922545524411
2024-07-25 02:15:00,138487177.93059903,139149556.36204675,138411506.10104173,138937344.40383792,675.7169680480642
2024-07-25 02:30:00,139099726.7991612,139397304.22040343,138605727.83846763,138914254.1293588,424.9086830885325
2024-07-25 02:45:00,138873220.53053868,139963764.40667313,138831456.85817,139311731.48664153,583.0536169665502
2024-07-25 03:00:00,139053141.3206659,139144437.0403604,138590859.01533508,138673805.94355804,934.9803633412798
2024-07-25 03:15:00,138679585.5050741,138848874.39446583,137910372.044586,138021250.29820102,608.1470316905557
2024-07-25 03:30:00,138548937.83104333,139187447.32838172,138466908.33257312,139123403.44267774,679.3204530831147
2024-07-25 03:45:00,139341931.52730086,139544846.38981336,138126686.04919076,138158749.05282936,942.7806135481981
2024-07-25 04:00:00,138133680.14106336,138396489.00444493,138123487.85658076,138280671.61132342,657.2342689362372
2024-07-25 04:15:00,139289534.7769002,139624857.68391833,139004457.30745372,139028138.69871807,429.627290026037
2024-07-25 04:30:00,138891172.10440212,139726032.45013157,138774588.03331578,139669240.4856833,980.4039555731579
2024-07-25 04:45:00,139429803.7524721,139482866.24406973,138373454.31261733,138405836.45456344,856.5749653302196
2024-07-25 05:00:00,138724550.73902538,139071729.2018311,138698604.1976458,138743349.05996144,1008.0431159744905
2024-07-25 05:15:00,138417566.6333043,138449739.08282813,137712337.55132923,137769969.64765295,504.3053753795814
2024-07-25 05:30:00,137424187.5604206,137476117.59266472,136188262.18514284,136243084.6429998,578.3141722190419
2024-07-25 05:45:00,136322129.74152794,137214144.1574939,136227650.52016854,136781527.85222536,739.6164365992634
2024-07-25 06:00:00,137051657.14554417,137158034.93056583,136608794.95825952,136649703.90782458,751.1926199139457
2024-07-25 06:15:00,136791088.81737667,137325287.93332338,136765875.43400246,137109804.50332922,317.7777290668565
2024-07-25 06:30:00,137259790.2344633,137581113.9234339,136896913.04404286,137407515.99320585,294.6295081040017
2024-07-25 06:45:00,138027057.45107085,138437482.58303297,137963320.70904437,138189196.09227666,937.9079614500868
2024-07-25 07:00:00,138226221.22727972,138523409.71716475,138119324.0359017,138337105.58223596,1201.9637253294882
2024-07-25 07:15:00,137938759.4956806,137959204.30179164,137084135.28286752,137236537.74833182,727.4657307624043
2024-07-25 07:30:00,137427004.65522695,137716863.5606804,137382686.52997592,137606150.27456307,1042.0254876502695
2024-07-25 07:45:00,136788981.2010614,138284916.89249223,136715186.80375296,137731442.66490588,959.4720666143647
2024-07-25 08:00:00,137383297.14103648,138996469.81195232,137343142.5628336,138908473.96714428,1029.926483482357
2024-07-25 08:15:00,139056666.02292636,139176141.40955433,137181211.17873818,137245072.94440603,908.8598933943547
2024-07-25 08:30:00,137161237.3121768,137380076.92238188,136373309.23374107,136610511.6275747,1085.0349439982917
2024-07-25 08:45:00,136696292.8625063,136768751.53862932,136053388.03495368,136124025.1893338,309.4063502798879
2024-07-25 09:00:00,135720186.18975803,135992107.31833193,135463515.18708873,135983393.67514127,800.4214032125925
2024-07-25 09:15:00,136146904.58549333,136420568.30222216,135839326.61949855,136144670.39831418,530.6934497895224
2024-07-25 09:30:00,135848696.86684564,136121049.4844989,135169355.0953353,135364042.40181226,517.5365699116527
2024-07-25 09:45:00,135420543.98949078,136311768.8158243,135368829.34863952,136080711.44826216,799.554114460957
2024-07-25 10:00:00,136172843.76196268,137487517.89994684,136107984.70074207,137331367.36887795,637.9075421782038
2024-07-25 10:15:00,137264799.96326676,137625460.24170795,137142508.36840302,137584570.77825195,1156.2822738101981
2024-07-25 10:30:00,137742009.9202403,137789869.13782763,137264550.9666701,137356934.49398494,832.8183464739923
2024-07-25 10:45:00,137286526.94504791,137354100.56984872,137009894.58261865,137259150.73301733,650.7137875410608
2024-07-25 11:00:00,137095825.2842559,137966732.3003602,136968134.90151873,137812674.07309824,569.62947617225
2024-07-25 11:15:00,137218233.67156056,137260836.34353894,136502200.60997084,136545662.89513817,1098.7041085520214
2024-07-25 11:30:00,136835980.74952787,137798733.60023052,136795635.5872391,137794930.3821172,772.0083616049533
2024-07-25 11:45:00,137909705.92868096,138349365.83446097,137780343.33952153,138320488.82746375,728.7580974790432
2024-07-25 12:00:00,138769406.44100562,139145975.83271712,138069977.53803283,138474565.77538854,847.3607077963638
2024-07-25 12:15:00,137937462.78492075,138020842.3745303,137559607.53339696,137999548.2834459,1016.7297771339622
2024-07-25 12:30:00,138423966.61144897,138879544.10757047,138392850.88414887,138854759.1211841,1221.2347526797107
2024-07-25 12:45:00,138879553.80195886,138893556.96985227,138029286.1297908,138071447.46785712,790.7405272680717
2024-07-25 13:00:00,138290598.61929303,138550980.75068566,137970524.8254543,138297186.4989263,751.4554772511746
2024-07-25 13:15:00,138367061.83422217,138534936.2508931,138241276.08886683,138313281.08580303,727.514743879267
2024-07-25 13:30:00,138282536.31725156,139014081.45434234,137788402.58290777,138848455.33301675,951.3040299171112
2024-07-25 13:45:00,139493410.99913678,139878343.02345163,138976312.43221065,139070778.22270575,810.218773340692
2024-07-25 14:00:00,139244694.50605702,139736388.98665968,139137042.71072158,139531604.91880676,1047.644816212829
2024-07-25 14:15:00,140107423.15005895,140209756.2377534,139669772.67059377,139749119.77151927,761.5405675416671
2024-07-25 14:30:00,140188597.52748924,140914838.43642482,139918809.83454716,140772763.61626765,604.5041507546946
2024-07-25 14:45:00,141370691.5645782,141398205.7354106,140521245.67510116,140749134.4897763,730.7953179749663
2024-07-25 15:00:00,140876618.17937317,141502246.82336986,140821367.66624424,140997981.0998929,789.2152185027941
2024-07-25 15:15:00,141481119.47114345,141512409.3472545,141064832.3701192,141168574.08488068,981.3880035711263
2024-07-25 15:30:00,140842312.48367897,140971895.5566596,140256754.79113933,140592833.43403745,820.0400598633761
2024-07-25 15:45:00,140414447.64475405,140479501.0169828,139524685.8627134,139695214.44052035,634.2465665480746
2024-07-25 16:00:00,139636999.7675565,140553799.41341022,139602761.9521743,140456485.11489996,726.3073767101984
2024-07-25 16:15:00,139639297.49309957,139930780.75085405,139507896.61335865,139716533.32537577,894.3839309458947
2024-07-25 16:30:00,139544810.16124922,140177596.0540053,139277429.24404088,139983921.42943206,1131.3504582337705
2024-07-25 16:45:00,139954471.53895274,140208798.30395642,139400187.28847745,139713820.70528546,1260.1626261316294
2024-07-25 17:00:00,139655789.65354338,140227494.32379392,139501487.25064114,139789837.4400601,846.5456191087367
2024-07-25 17:15:00,139882614.8623574,140384918.69038892,139787572.34716973,140314164.8407459,1151.6163200294757
2024-07-25 17:30:00,140499046.2545006,141339540.06657612,139910699.38545674,140062142.19777653,1104.2295182721793
2024-07-25 17:45:00,140038288.97981372,140087275.99312833,139106212.14156,139197529.96381235,814.7337027568522
2024-07-25 18:00:00,139422992.32439056,140762617.51913375,139086822.72967884,140642819.88659474,548.6817433077713
2024-07-25 18:15:00,141096034.08334953,141292553.649035,139899805.12561238,139950918.90284646,1006.2820859492556
2024-07-25 18:30:00,140061432.81819475,140252795.65055418,139857843.23263243,140157103.1499774,946.9640701980313
2024-07-25 18:45:00,140108030.92301995,140191627.36765784,139679971.81283873,139758024.3453768,1085.333981345152
2024-07-25 19:00:00,139982423.99410626,140360368.02405176,139563339.61631587,140106178.35785657,1024.5551236470023
2024-07-25 19:15:00,140251735.24067143,140467239.78983802,139362661.05509445,139470900.52732742,628.8132905843768
2024-07-25 19:30:00,138739550.94658914,139579995.00042194,138479889.02049863,138882701.973913,1131.4435866620815
2024-07-25 19:45:00,138565219.24448532,139635423.07650185,138355662.78424516,139520968.19326448,813.136218477282
2024-07-25 20:00:00,139571273.9520126,139763022.20256656,139362179.63870463,139588321.232727,973.2358582325356
2024-07-25 20:15:00,139225631.0767747,139771700.13423476,138231663.3091642,139625223.9889021,631.415604274183
2024-07-25 20:30:00,139557014.27497694,139827236.7078863,139345969.2271863,139783963.77141353,847.5963641340065
2024-07-25 20:45:00,139146399.20983785,139392816.197363,138724934.2836408,138836136.8117974,1108.2083809165124
2024-07-25 21:00:00,138913907.20346704,139066402.29666242,138535179.84053463,138702844.13755742,880.1622155143823
2024-07-25 21:15:00,138108101.12062103,138234214.1136541,137647579.3630798,137726146.78520167,872.2686606636048
2024-07-25 21:30:00,137885496.6704873,138105353.98362547,137253205.70623899,137264279.87433022,872.7636239893745
2024-07-25 21:45:00,137672723.37187573,138130548.86373705,137351559.38666868,137483154.52389425,757.4446427881044
2024-07-25 22:00:00,137523293.70771596,137766626.53910616,136079117.37016445,136186015.73222268,944.743922847428
2024-07-25 22:15:00,136258353.24271774,137008624.4735307,135952906.6781048,136715242.53983194,513.3218690901273
2024-07-25 22:30:00,137043582.67773744,137853605.3046409,137007812.63977864,137639566.03738898,775.935775283218
2024-07-25 22:45:00,137406485.47615355,137762184.5311328,137251501.78269336,137676038.49098167,504.85333687125177
2024-07-25 23:00:00,137789947.14011627,137965937.37609616,136759117.10210782,136763521.07103908,871.4041683623085
2024-07-25 23:15:00,136826714.5017523,137075078.74837735,136161179.70736167,136253992.78217715,958.1452722468841
2024-07-25 23:30:00,137313700.9046377,137467765.3579312,137260651.11393312,137356688.16757327,863.0129170944043
2024-07-25 23:45:00,137339518.40225935,137450270.4088373,136899285.94966623,136950324.93586785,602.7563997572238
2024-07-26 00:00:00,136397074.12074697,136939655.11178762,136389596.70875672,136619609.91230494,1050.3430682093126
2024-07-26 00:15:00,137111222.23090214,137481303.40640497,136657155.78817943,137327939.01400843,1013.6870287780899
2024-07-26 00:30:00,137166872.83080465,137648920.4133697,137106076.8872454,137412938.8374199,592.9480013241543
2024-07-26 00:45:00,136890069.90790993,136988237.26435113,136469346.93205783,136614212.61917007,1059.373762582689
2024-07-26 01:00:00,136948855.93278044,137446372.03706068,136833703.53410473,137240864.25965124,1092.2381498592727
2024-07-26 01:15:00,138005584.93564838,138021375.0683315,137594351.37731516,137617880.36369678,868.0484392140753
2024-07-26 01:30:00,137037567.54803512,137193392.10412627,136275022.5747737,136420534.3723886,1085.844780318254
2024-07-26 01:45:00,136513304.6187087,136709705.87478128,136389397.86352918,136596177.4686634,1089.0811660579416
2024-07-26 02:00:00,137118326.464475,137297852.86973786,136818376.23976052,137138870.23297638,1359.996024046979
2024-07-26 02:15:00,135940166.22038287,136059590.70877793,135784457.47974965,135949870.1299201,989.8440666532591
2024-07-26 02:30:00,136913375.78504342,137432325.3098526,136208279.31903067,136431680.69870794,1371.4833401822518
2024-07-26 02:45:00,136797949.36250845,137636307.58750346,136650588.57771233,137469417.91901016,566.1516611171071
2024-07-26 03:00:00,137951886.60530457,138222322.03342593,137750042.47674552,137922666.63190117,663.4395008032598
2024-07-26 03:15:00,137204374.94007307,137551139.57437843,137082806.5494106,137214402.0100617,656.4533919461239
2024-07-26 03:30:00,136908135.43672043,136919516.75807923,135747534.47397527,135874597.01686975,964.2598579873923
2024-07-26 03:45:00,135796261.3866455,136526924.60416743,135478413.07373285,136401269.44868058,1169.38967830241
2024-07-26 04:00:00,136137177.0413356,136355065.78270075,136046697.09670177,136193559.99931446,688.3674303100689
2024-07-26 04:15:00,136496842.5090274,136533625.0672534,135898955.64445698,135925009.56345215,1049.976697823457
2024-07-26 04:30:00,135781762.0782155,136039722.56855077,135069668.2457135,135494175.72920966,1188.9739376733712
2024-07-26 04:45:00,135137456.19968677,136101656.87630716,134965077.5822728,135861735.96091956,725.1932628029028
2024-07-26 05:00:00,136213072.08327448,136228959.9320812,135375786.69903678,135606965.36910295,736.6337187142914
2024-07-26 05:15:00,135300942.67383203,135421543.64294407,134718362.12367666,134787419.19014814,954.1711480428414
2024-07-26 05:30:00,134563275.72006527,135483829.8249551,134499838.37623197,135250612.04120493,1218.6053592976016
2024-07-26 05:45:00,135424576.16491124,135742908.11138588,135379859.1340519,135457318.8522328,859.7564207152406
2024-07-26 06:00:00,135176608.187813,136055097.2612371,135005519.61058518,135999681.50054866,860.1022741233767
2024-07-26 06:15:00,136281828.84053388,136932398.54754493,136099220.31872594,136917239.87398118,915.2163430831287
2024-07-26 06:30:00,136880363.76792532,136976824.4417397,136431757.98782995,136451482.9115238,499.0640589344109
2024-07-26 06:45:00,136086290.66964823,136251046.287068,135572680.01678565,135581455.9615083,1015.3563291888927
2024-07-26 07:00:00,135942044.9567752,136695266.72964197,135934729.8626755,136452735.2872288,791.820286443695
2024-07-26 07:15:00,136630507.82745293,136826919.87044787,136119870.23734596,136723809.84477028,876.3447904381817
2024-07-26 07:30:00,136616916.96909174,137696161.82841048,136565571.321555,137372420.37780172,960.1095245631867
2024-07-26 07:45:00,136744623.52755207,137202224.6579818,136677147.7263235,137095393.88448134,1056.3307868205857
2024-07-26 08:00:00,137110669.78537673,137194041.32234457,136337294.62756917,136551038.15603682,1054.3375390466053
2024-07-26 08:15:00,136044681.7790037,136243219.98972055,136019610.99552143,136181496.09970275,535.9832574666666
2024-07-26 08:30:00,137048037.81697696,137093783.63445017,136470236.19617367,137063491.33815998,1165.4332749144005
2024-07-26 08:45:00,136785233.5757626,136980848.65618753,136112197.3404277,136259425.10005817,733.4719949912093
2024-07-26 09:00:00,136983930.76569045,137241476.63165176,135943763.89536905,136425149.52344283,619.3396223777868
2024-07-26 09:15:00,136773323.59699523,138044627.60601413,136590561.30454668,137778673.844444,384.5048778137612
2024-07-26 09:30:00,137826093.6644598,138343010.35168028,137811578.20616874,138234265.16273308,1278.1462996386438
2024-07-26 09:45:00,138547863.82666576,138909812.9180826,138075830.35711554,138324262.08942348,953.403949540776
2024-07-26 10:00:00,138490965.76476514,139040512.2306479,138445749.0403316,139037515.16955972,654.1602319404664
2024-07-26 10:15:00,139008015.987196,140315653.32407412,138918176.82138512,140260072.83599487,811.0232817833621
2024-07-26 10:30:00,140190016.3964069,140304695.42972657,139329625.14087087,139458210.9372975,598.3130591623014
2024-07-26 10:45:00,139411175.11636838,139613605.5374125,138864282.47733632,139046011.16618368,758.0152395946235
2024-07-26 11:00:00,138620604.77599874,139398692.9110871,138585634.48861688,139184396.49993348,1051.4279552050962
2024-07-26 11:15:00,139743791.7715356,140124125.7386271,139595132.57776442,140112253.95180306,1286.1700747141745
2024-07-26 11:30:00,140682821.64610654,140825627.0183755,140367523.4632023,140551494.42142573,1029.3387112453272
2024-07-26 11:45:00,141329386.66136524,141551155.37248653,141163081.91464728,141450435.91022554,264.4255633316194
2024-07-26 12:00:00,141532069.5746002,141547740.73205608,141312440.29190338,141346989.77549258,511.5158073374486
2024-07-26 12:15:00,142032350.2052296,142134007.5275268,140948965.5682232,141436419.11341366,626.555971735191
2024-07-26 12:30:00,141228517.09163117,142766006.44929707,141170212.33988857,142711574.63620165,822.6809635703389
2024-07-26 12:45:00,142431887.206849,142857420.63832977,142285011.53043008,142801903.80105236,751.8321244112716
2024-07-26 13:00:00,143014051.57046837,143323836.35428542,142933736.28270286,143244819.06413832,1105.91135331619
2024-07-26 13:15:00,142356255.21411306,142750785.39599296,142232281.46879214,142496184.6586255,1006.5095513743186
2024-07-26 13:30:00,142737129.1319576,143551366.6301451,142697713.36303282,143396480.1971904,717.3155294748944
2024-07-26 13:45:00,143291749.1040177,143354275.61378935,142158450.10563886,142169498.43691438,944.2857258866636
2024-07-26 14:00:00,142473355.57844147,143008146.46612623,142132965.32727534,143005577.5747724,833.0940911815585
2024-07-26 14:15:00,143214320.59822574,143532234.82424557,142992594.84554508,143195891.72967225,467.2973754128067
2024-07-26 14:30:00,143291894.41913214,143450018.86370972,143063872.0161913,143264683.93411362,681.1811999814806
2024-07-26 14:45:00,142772416.89957905,143415179.30621845,142655435.62012172,143271302.9995584,679.2999997845645
2024-07-26 15:00:00,142302792.22713417,142425324.50901863,141545942.24829382,141750518.2293945,1210.4219101821134
2024-07-26 15:15:00,142166409.71986726,142730180.81652552,141875055.6165854,142676291.19389036,664.0526502109079
2024-07-26 15:30:00,141607437.06957552,142145415.27324113,141604969.1281943,142053026.32561186,929.7241804640953
2024-07-26 15:45:00,141283019.08120683,141650970.0483627,140943734.01280537,141593790.51507106,689.0071071370622
2024-07-26 16:00:00,141653925.86889336,142004124.95905638,141252771.40581125,141398298.0790265,1255.1247256251963
2024-07-26 16:15:00,142101889.43944067,142690697.9195799,141980650.22604913,142673866.29923216,571.5086466212423
2024-07-26 16:30:00,142368015.17298722,142628753.5602811,142013352.99740696,142267295.92256027,448.8571238276203
2024-07-26 16:45:00,142833993.75489888,143123457.2094286,142599094.46697626,142779390.40142512,1032.262339813491
2024-07-26 17:00:00,142400612.74591982,142527539.74727276,142253236.61053985,142437684.7891902,682.7187928164678
2024-07-26 17:15:00,142446634.31312734,142515413.3298115,141683966.20229024,141696084.6485983,730.186869118306
2024-07-26 17:30:00,141669705.89122614,142013094.46593112,140988718.5713961,141371680.17546457,759.5279415932177
2024-07-26 17:45:00,141554032.60004097,142982962.29059932,141532059.83385333,142785498.16858628,1118.217466715149
2024-07-26 18:00:00,142592628.27774858,142822225.68239933,141699906.25636956,141742469.8515977,993.3377202666331
2024-07-26 18:15:00,141617676.53790343,142214618.19651416,141343402.5218132,141846576.917705,851.8340291066474
2024-07-26 18:30:00,142247782.71096542,142429448.39220595,141966458.3178011,142155489.59187108,856.296338802472
2024-07-26 18:45:00,141948335.15020603,142161391.4588373,140147444.28792357,140464196.1293971,941.1877898951434
2024-07-26 19:00:00,139910463.65711403,140366614.27377042,139692907.11227357,140324781.55488604,924.9708046423433
2024-07-26 19:15:00,140405908.1305266,140451804.1956687,139815309.4288321,140345534.66113317,744.4467371543328
2024-07-26 19:30:00,141039506.454445,141057704.53824055,139852820.68501565,140031873.2254452,1139.6968112471081
2024-07-26 19:45:00,139497926.69694003,140307254.32608253,139474411.8525495,140221965.0504174,464.70033476725087
2024-07-26 20:00:00,139607926.72644898,139839200.4143394,139429968.0602567,139626348.19137537,695.682499103077
2024-07-26 20:15:00,140140694.87625873,140839302.55495712,140137858.46753293,140494863.27905536,672.3339329571768
2024-07-26 20:30:00,140527545.33164844,141489576.2577218,140485360.72179964,141401820.3285336,766.5677151230658
2024-07-26 20:45:00,141127595.40837955,141591010.03397056,140785571.02384606,141012559.45901102,680.9261074447573
2024-07-26 21:00:00,141448682.42893383,141921338.73298845,141231403.37692,141527416.89729434,871.4090888668044
2024-07-26 21:15:00,141666207.76959082,141722628.83645326,140286088.52915767,140647987.57326603,631.0333389791339
2024-07-26 21:30:00,141230492.89768168,141409262.486925,140009057.42546636,140039406.1859569,892.5748537313607
2024-07-26 21:45:00,140207139.1401449,140393738.6991096,139833964.08851105,140052177.40379286,313.98474832716073
2024-07-26 22:00:00,140166335.79740757,140356833.3809367,139557640.06190288,139651430.07535934,866.021367512617
2024-07-26 22:15:00,139964506.0539898,140476251.88460138,139935831.97535536,140325303.66947722,1005.643352185047
2024-07-26 22:30:00,140212636.55467352,140524037.10340804,140154118.90248504,140448230.87444776,961.5523171648368
2024-07-26 22:45:00,140709745.0722613,140823812.11545125,139418756.18447596,139551498.4911272,670.0702905699869
2024-07-26 23:00:00,139885959.86590806,140200897.84965682,139768472.21052888,140152185.91435242,937.8724629602157
2024-07-26 23:15:00,140331221.24741033,140686771.1399442,139576327.8112855,139617637.56153736,440.4517851412399
2024-07-26 23:30:00,139791400.4181596,139825133.38063753,139025016.705684,139136273.22386494,615.8428511773902
2024-07-26 23:45:00,137842598.61608687,137961421.55305088,137348582.4665137,137454086.80126822,765.8538601717071
2024-07-27 00:00:00,137575756.4179193,137774697.8024279,137354823.63793796,137423647.458549,800.7160532878869
2024-07-27 00:15:00,137322749.74401736,137665393.00589317,136963040.07509282,137289951.24886057,708.0419022479144
2024-07-27 00:30:00,137392366.63691384,137603175.58254853,136766211.05257773,137031865.92778972,1023.877882700595
2024-07-27 00:45:00,137478901.5076313,137816693.5853376,137292620.7043959,137725552.56087822,710.3192039562077
2024-07-27 01:00:00,138176141.5722089,138363886.411056,137560790.18392357,137820271.0865114,680.9223856617732
2024-07-27 01:15:00,137612683.6408549,137725528.75453675,137324968.0348117,137369807.03323922,1032.6061036803467
2024-07-27 01:30:00,137345671.14537042,137530414.77209473,136585859.80202287,136715045.47957495,1050.9722612176988
2024-07-27 01:45:00,136255534.3581789,136935482.24106488,136142536.6486544,136881951.5201253,802.1079907451881
2024-07-27 02:00:00,136434559.0124405,137230668.58479998,136382405.76390004,136895477.64428484,278.2926061758863
2024-07-27 02:15:00,136844614.9812537,137088355.2525341,136302081.4682809,136906656.61867025,804.1860382819489
